jljdhgjj	momentum
jljfhal	journal
jljfhalksg	journalist
jljfhalksj	journalism
jljfhdh	journey
jljgh	mouth
jljhg	mount
jljhgakh	mountain
jljsd	mouse
jlkd	joke
jlkh	join
jlkhg	joint
jlld	mood
jllddjld	molecule
jlldf	upper
jllh1	upon
jllh2	moon
jlsdg	upset
jlsg	most
jlsgakfs	upstairs
jlsglh	mostly
js1	us
js2	ms
jsd	use
jsdd	used
jsdf	user
jsdfjl	useful
jsjal	usual
jsjallh	usually
k	i
kd	ie
kdd	ice
kdda	idea
kddal	ideal
kddhgkdal	identical
kddhgkfh	identify
kddhgkfkdagklh	identification
kddhgkgh	identity
kddl	keep
kddlllgh	ideology
kddlllgkdal	ideological
kdh	key
kdlh	icon
kf	if
kfaak	iraqi
kfksh	irish
kflh	iron
kflhh	irony
kflhkdallh	ironically
kg	it
kgalkah	italian
kgdj	item
kghlfd	ignore
kgs	its
kgsdlf	itself
kh	in
khajkfh	inquiry
khdd	knee
khdddd	indeed
khddhgkfd	incentive
khddl	kneel
khddldhddhdd	independence
khddldhddhg	independent
khdds	index
khdfdasd	increase
khdfdasdd	increased
khdfdaskhg	increasing
khdfdaskhglh	increasingly
khdfddkgld	incredible
khdfddkglh	incredibly
khdfkgagld	inevitable
khdfkgaglh	inevitably
khdjsgfh	industry
khdjsgfkal	industrial
khdkah	indian
khdkdagd	indicate
khdkdagklh	indication
khdkdaglf	indicator
khdkddhg	incident
khdkfkdjal	individual
khdkgdhljs	indigenous
khdlfllfagd	incorporate
khdljd	income
khdljdd	include
khdljdkhg	including
khfadd	invade
khfahg	infant
khfasklh	invasion
khfddgklh	infection
khfdhg	invent
khfdhgklh	invention
khfdhglfh	inventory
khfdsg	invest
khfdsgjdhg	investment
khfdsgkgagd	investigate
khfdsgkgagklh	investigation
khfdsgkgaglf	investigator
khfdsglf	investor
khffasgfjdgjfd	infrastructure
khfkgagklh	invitation
khfkgd	invite
khfkskgld	invisible
khflagklh	inflation
khflfj	inform
khflfjagklh	information
khflfjal	informal
khfljdhdd	influence
khfljdhgkal	influential
khfllfd	involve
khfllfdd	involved
khfllfdjdhg	involvement
khgadg	intact
khgdfadg	interact
khgdfadgklh	interaction
khgdfdsg	interest
khgdfdsgdd	interested
khgdfdsgkhg	interesting
khgdffal	interval
khgdffdfd	interfere
khgdffdhgklh	intervention
khgdffjlg	interrupt
khgdffkds	interview
khgdfhagklhal	international
khgdfhal	internal
khgdfhdg	internet
khgdfklf	interior
khgdflfdg	interpret
khgdflfdgagklh	interpretation
khgdgfagd	integrate
khgdgfagdd	integrated
khgdgfagklh	integration
khgdgfkgh	integrity
khgdhd	intend
khgdhg	intent
khgdhgklh	intention
khgdhsd	intense
khgdhskgh	intensity
khgdllddgjal	intellectual
khgdllkgdhdd	intelligence
khgdllkgdhg	intelligent
khgfddkdhg	ingredient
khgfldjdd	introduce
khgfldjdgklh	introduction
khgkjagd	intimate
khgl	into
khhdf	inner
khhdfdhg	inherent
khhdfkg	inherit
khhlddhg	innocent
khhlfagkfd	innovative
khhlfagklh	innovation
khjagd	inmate
khjjfd	injure
khjjfh	injury
khkfd	knife
khkgkagd	initiate
khkgkagkfd	initiative
khkgkal	initial
khkgkallh	initially
khldk	knock
khljg	input
khls	know
khlsh	known
khlslddgd	knowledge
khsddg	insect
khsdfg	insert
khsgahdd	instance
khsgahg	instant
khsgahglh	instantly
khsgall	install
khsgallagklh	installation
khsgdad	instead
khsgfjdg	instruct
khsgfjdgklh	instruction
khsgfjdgklhal	instructional
khsgfjdglf	instructor
khsgfjjdhg	instrument
khsgkgjgklh	institution
khsgkgjgklhal	institutional
khsgkhdg	instinct
khsjfahdd	insurance
khskdd	inside
khskghg	insight
khsksg	insist
khslddgklh	inspection
khslddglf	inspector
khslkfagklh	inspiration
khslkfd	inspire
kjagd	image
kjagkhagklh	imagination
kjagkhd	imagine
kjjddkagd	immediate
kjjddkagdlh	immediately
kjjjhd	immune
kjjkgfagklh	immigration
kjjkgfahg	immigrant
kjladg	impact
kjlfdss	impress
kjlfdsskfd	impressive
kjlfdssklh	impression
kjlflfd	improve
kjlflfdd	improved
kjlflfdjdhg	improvement
kjljlsd	impulse
kjlldjdhg	implement
kjlldjdhgagklh	implementation
kjllfg	import
kjllfgahdd	importance
kjllfgahg	important
kjllfgahglh	importantly
kjllh	imply
kjllkdagklh	implication
kjllsd	impose
kjllsskgld	impossible
kkd	kid
kkdk	kick
kkg	kit
kkgdhdh	kitchen
kkhd	kind
kkhg	king
kkhgdlj	kingdom
kkll	kill
kklldf	killer
kkllkhg	killing
kkss	kiss
klfdah	korean
kll	ill
klldgal	illegal
kllhdss	illness
klljsgfagd	illustrate
klljsklh	illusion
ksfadlk	israeli
kslahd	island
kslaj	islam
kslajkd	islamic
ksllagd	isolate
ksllagdd	isolated
ksllagklh	isolation
kssjd	issue
l'dlldk	o'clock
lad	pad
ladd	pace
ladddf	ladder
ladh	lady
ladk1	lack
ladk2	pack
ladkagd	package
lafadd	parade
lafdhg	parent
lafdhgal	parental
lafg	part
lafgd	large
lafgdlh	largely
lafgh	party
lafghdf	partner
lafghdfshkl	partnership
lafgkal	partial
lafgkallh	partially
lafgkdjlaf	particular
lafgkdjlaflh	particularly
lafgkdklagd	participate
lafgkdklagklh	participation
lafgkdklahg	participant
lafgkdld	particle
lafglh	partly
lafk	park
lafkkhg	parking
lafksh	parish
lag1	lab
lag2	pat
lagd1	late
lagd2	page
lagdf	later
lagdh	patch
lagdhg	patent
lagdl	label
lagdlh	lately
lagflh	patron
lagfll	patrol
laggdf	latter
laggdfh	pattern
lagh	path
lagkdhdd	patience
lagkdhg	patient
lagkh	latin
laglf	labor
laglfaglfh	laboratory
lah1	pay
lah2	lay
lah3	pan
lahd1	land
lahd2	lane
lahdf	layer
lahdjafk	landmark
lahdkhg	landing
lahdl	panel
lahdsdald	landscape
lahg	pant
lahgjagd	language
lahjdhg	payment
lahkd	panic
lajgh	laugh
lajghgdf	laughter
lajhdh	launch
lajl	lamp
lajsd	pause
lak	oak
lakd	lake
lakf	pair
lakh	pain
lakhfjl	painful
lakhg	paint
lakhgdf	painter
lakhgkhg	painting
lal	lap
laladd	palace
lald	pale
laldf	paper
laldsgkhkah	palestinian
lalj	palm
las	law
lasdf	laser
lasg1	last
lasg2	past
lasga	pasta
lasglf	pastor
lash	lawn
lashdf	lawyer
lasjakdf	lawmaker
lass	pass
lassagd	passage
lassdhgdf	passenger
lassjkg	lawsuit
lasskhg	passing
lassklh	passion
ld	pc
ldad	lead
ldadd	peace
ldaddf	leader
ldaddfjl	peaceful
ldaddfshkl	leadership
ldadkhg	leading
ldaf	leaf
ldafd	leave
ldafh	learn
ldafhkhg	learning
ldaghdf	leather
ldagjd	league
ldah	lean
ldahjg	peanut
ldak	peak
ldal	leap
ldasahg	peasant
ldasg	least
ldd	odd
lddah	ocean
lddasklh	occasion
lddasklhal	occasional
lddasklhallh	occasionally
lddf	peer
lddgjfd	lecture
lddjf	occur
lddjlagklh	occupation
lddjlh	occupy
lddl	peel
ldds	odds
ldf	per
ldfddhgagd	percentage
ldfddkfd	perceive
ldfddkfdd	perceived
ldfddlgklh	perception
ldfdl	level
ldffddg	perfect
ldffddglh	perfectly
ldfflfj	perform
ldfflfjahdd	performance
ldfflfjdf	performer
ldfg	left
ldfhals	perhaps
ldfjahdhg	permanent
ldfjkg	permit
ldfjkssklh	permission
ldfkld	period
ldfsjadd	persuade
ldfskah	persian
ldfsksg	persist
ldfslddgkfd	perspective
ldfslh	person
ldfslhal	personal
ldfslhalkgh	personality
ldfslhallh	personally
ldfslhhdl	personnel
ldg1	let
ldg2	leg
ldg3	pet
ldgadh	legacy
ldgal	legal
ldgallh	legally
ldgdhd	legend
ldggdf	letter
ldgkgkjagd	legitimate
ldgkslagjfd	legislature
ldgkslagkfd	legislative
ldgkslagklh	legislation
ldgkslaglf	legislator
ldh	pen
ldhalgh	penalty
ldhd	lend
ldhdkl	pencil
ldhggh	length
ldhs	lens
ldhsklh	pension
ldjlh	lemon
ldlldf	pepper
ldllld	people
ldss	less
ldsslh	lesson
lf1	of
lf2	or
lfadgkdal	practical
lfadgkdallh	practically
lfadgkdd	practice
lfadgkgklhdf	practitioner
lfah	pray
lfahdf	prayer
lfahgd	orange
lfaksd	praise
lfal	oral
lfdadh	preach
lfddaglf	predator
lfddf	order
lfddkdg	predict
lfddkdgklh	prediction
lfddkljs	precious
lfddksd	precise
lfddksdlh	precisely
lfdf	over
lfdfakl	prevail
lfdfall	overall
lfdfdf	prefer
lfdfdfdhdd	preference
lfdfdhg	prevent
lfdfdhgklh	prevention
lfdfdljd	overcome
lfdfhkghg	overnight
lfdfkljs	previous
lfdfkljslh	previously
lfdflllk	overlook
lfdfsdd	oversee
lfdfshdlj	overwhelm
lfdfshdljkhg	overwhelming
lfdgdhd	pretend
lfdggh	pretty
lfdghahdh	pregnancy
lfdghahg	pregnant
lfdh	oven
lfdjkjj	premium
lfdjksd	premise
lfdkhafh	ordinary
lfdlafagklh	preparation
lfdlafd	prepare
lfdlkjkhafh	preliminary
lfdsdffd	preserve
lfdsdfklgklh	prescription
lfdsdhdd	presence
lfdsdhg	present
lfdsdhgagklh	presentation
lfdsjjaglh	presumably
lfdskddhdh	presidency
lfdskddhg	president
lfdskddhgkal	presidential
lfdss	press
lfdssjfd	pressure
lff	off
lffdf	offer
lffdfkhg	offering
lffdhddf	offender
lffdhsd	offense
lffdhskfd	offensive
lffkdd	office
lffkddf	officer
lffkdkal	official
lffkdkallh	officially
lfgah	organ
lfgahkaagklh	organization
lfgahkaagklhal	organizational
lfgahkad	organize
lfgahkadd	organized
lfgahkd	organic
lfgahksj	organism
lfgdh	often
lfgkg	orbit
lfkad	prize
lfkdd1	price
lfkdd2	pride
lfkdhgagklh	orientation
lfkdsg	priest
lfkfadh	privacy
lfkfagd	private
lfkfagdlh	privately
lfkfkldgd	privilege
lfkgkh	origin
lfkgkhal	original
lfkgkhallh	originally
lfkhdklal	principal
lfkhdklld	principle
lfkhg	print
lfkjafh	primary
lfkjafklh	primarily
lfkjd	prime
lfklf	prior
lfklfkgh	priority
lfkslh	prison
lfkslhdf	prisoner
lfl	pro
lfldddd	proceed
lfldddjfd	procedure
lflddss	process
lflddsskhg	processing
lflddsslf	processor
lfldjdd	produce
lfldjddf	producer
lfldjdg	product
lfldjdgkfd	productive
lfldjdgkfkgh	productivity
lfldjdgklh	production
lfldlakj	proclaim
lflfd	prove
lflfdssklh	profession
lflfdssklhal	professional
lflfdsslf	professor
lflfkdd	provide
lflfkddd	provided
lflfkddf	provider
lflfkg	profit
lflfkhdd	province
lflfkld	profile
lflfksklh	provision
lflfljhd	profound
lflflkd	provoke
lflgaglh	probably
lflgddg	protect
lflgddgkfd	protective
lflgddgklh	protection
lflgdkh	protein
lflgdsg	protest
lflgfaj	program
lflgfajjkhg	programming
lflgfdss	progress
lflgfdsskfd	progressive
lflgldj	problem
lflgldll	protocol
lflhkgkg	prohibit
lfljd	proud
lfljddg	project
lfljddgklh	projection
lfljkhdhg	prominent
lfljksd	promise
lfljkskhg	promising
lfljlg	prompt
lfljlgd	promote
lfljlgklh	promotion
lflldf	proper
lflldfgh	property
lflldflh	properly
lfllf	proof
lflllfgklh	proportion
lflllsal	proposal
lflllsd	propose
lflllsdd	proposed
lflsddjgklh	prosecution
lflsddjglf	prosecutor
lflslddg	prospect
lgfkljs	obvious
lgfkljslh	obviously
lggakh	obtain
lghdf	other
lghdfs	others
lghdfsksd	otherwise
lgjddg	object
lgjddgkfd	objective
lgjddgklh	objection
lglkgagklh	obligation
lgsdffagklh	observation
lgsdffd	observe
lgsdffdf	observer
lgsgadld	obstacle
lh1	on
lh2	oh
lhasd	phase
lhd	one
lhd-ghkfd	one-third
lhdd	once
lhdhljdhlh	phenomenon
lhfasd	phrase
lhgl	onto
lhglkhg	ongoing
lhhskdal	physical
lhhskdallh	physically
lhhskdkah	physician
lhhskds	physics
lhklh	onion
lhkllsllhh	philosophy
lhkllsllhkdal	philosophical
lhlgl	photo
lhlglgfalh	photograph
lhlglgfalhdf	photographer
lhlglgfalhh	photography
lhlh	only
lhlhd	phone
lhlkhd	online
lj	pm
ljaald	puzzle
ljdk	luck
ljdkh	lucky
ljf	our
ljfd	pure
ljfdhasd	purchase
ljflld	purple
ljfllsd	purpose
ljfs	ours
ljfsd	purse
ljfsdlfds	ourselves
ljfsjd	pursue
ljfsjkg	pursuit
ljg1	out
ljg2	put
ljgdf	outer
ljgdljd	outcome
ljgdllf	outdoor
ljgfkg	outfit
ljghg	ought
ljgldg	outlet
ljgljg	output
ljglkd	public
ljglkdagklh	publication
ljglkdkgh	publicity
ljglkdlh	publicly
ljglkhd	outline
ljglksh	publish
ljglkshdf	publisher
ljgsgahdkhg	outstanding
ljgskdd	outside
ljgskddf	outsider
ljhdh1	lunch
ljhdh2	punch
ljhg	lung
ljhksh	punish
ljhkshjdhg	punishment
ljjl	pump
ljll	pull
ljlsd	pulse
ljsh	push
lk	ok
lkaaa	pizza
lkagklkgh	liability
lkah	okay
lkahl	piano
lkajkd	liquid
lkd1	lie
lkd2	pie
lkd3	lid
lkddd	piece
lkddhsd	license
lkdgjfd	picture
lkdk	pick
lkdkjl	pickup
lkfd1	life
lkfd2	live
lkfdf	liver
lkfdgkjd	lifetime
lkfdsghld	lifestyle
lkfg	lift
lkfkhg	living
lkg1	pig
lkg2	pit
lkgdfafh	literary
lkgdfagjfd	literature
lkgdfal	liberal
lkgdfallh	literally
lkgdfgh	liberty
lkgdh	pitch
lkgdhdf	pitcher
lkgfafh	library
lkggld	little
lkghg	light
lkghghkhg	lightning
lkghgkhg	lighting
lkghglh	lightly
lkh	pin
lkhd1	line
lkhd2	pine
lkhk1	link
lkhk2	pink
lkjg	limb
lkjkg	limit
lkjkgagklh	limitation
lkjkgdd	limited
lkkd	like
lkkdlh	likely
lkkdlkhlld	likelihood
lkkdsksd	likewise
lkl1	oil
lkl2	lip
lkld1	pipe
lkld2	pile
lklh	lion
lklhddf	pioneer
lkll	pill
lkllg	pilot
lkllls	pillow
lksg	list
lksgdh	listen
lksgdhdf	listener
llad	load
lladd	place
lladdjdhg	placement
llagd	plate
llagflfj	platform
llah1	play
llah2	plan
llah3	loan
llahd	plane
llahdf	player
llahdg	planet
llahg	plant
llahhdf	planner
llahhkhg	planning
llahlff	playoff
llakh	plain
llasgkd	plastic
lld	old
lld-fashklhdd	old-fashioned
llda	plea
lldad	plead
lldagd	locate
lldagklh	location
lldal	local
lldasahg	pleasant
lldasd	please
lldasdd	pleased
lldasjfd	pleasure
lldfa	opera
lldfagd	operate
lldfagkhg	operating
lldfagklh	operation
lldfaglf	operator
lldg	poet
lldgfh	poetry
lldh	open
lldhgh	plenty
lldhkhg	opening
lldhlh	openly
lldj	poem
lldk	lock
lldkdg	pocket
llfd	love
llfdf	lover
llfdfgh	poverty
llfdh	porch
llfdlh	lovely
llfg	port
llfgfah	portray
llfgfakg	portrait
llfgfllkl	portfolio
llfgklh	portion
llfk	pork
llg1	lot
llg2	pot
llg3	log
llg4	opt
llgagl	potato
llgdhgkal	potential
llgdhgkallh	potentially
llggh	lobby
llgkd	logic
llgkdal	logical
llgkjksgkd	optimistic
llgklh	option
llgs	lots
llhal	loyal
llhalgh	loyalty
llhd	pond
llhdlh	lonely
llhg	long
llhg-gdfj	long-term
llhggkjd	longtime
llhjlkd	olympic
llhjlkds	olympics
lljd	loud
lljf	pour
lljhd	pound
lljhgd	plunge
lljs	plus
llkd	poke
llkhg	point
llkhklh	opinion
lll	pop
llld	pole
lllf	poor
lllg	plot
llljlaf	popular
llljlafkgh	popularity
llljlagklh	population
lllk	look
lllkdd	police
lllkddjah	policeman
lllkdh	policy
lllkgkdal	political
lllkgkdallh	politically
lllkgkdkah	politician
lllkgkds	politics
llll1	pool
llll2	poll
llll3	loop
llllfgjhkgh	opportunity
llllhdhg	opponent
lllljgklh	pollution
llllsd	oppose
llllsdd	opposed
llllskgd	opposite
llllskgklh	opposition
lllsd	loose
lls	low
llsd1	lose
llsd2	pose
llsddf	powder
llsdf1	power
llsdf2	lower
llsdffjl	powerful
llsg1	post
llsg2	lost
llsgdf	poster
llskgkfd	positive
llskgklh	position
llss	loss
llssdss	possess
llssdssklh	possession
llsskgklkgh	possibility
llsskgld	possible
llsskglh	possibly
lsd	owe
lsh	own
lshdf	owner
lshdfshkl	ownership
lshdhlllgh	psychology
lshdhlllgkdal	psychological
lshdhlllgksg	psychologist
lshgdh	oxygen
sad	sad
sadfdd	sacred
sadfkfkdd	sacrifice
sadk	sack
saf	war
safd1	save
safd2	safe
safd3	wave
safdgh	safety
safdhljsd	warehouse
safdlh	safely
saffklf	warrior
safh	warn
safhkhg	warning
safj	warm
safjgh	warmth
safkhg	saving
sagd	wage
sagdf	water
sagdh	watch
sagdllkgd	satellite
sagksfadgklh	satisfaction
sagksfh	satisfy
saglh	wagon
sah1	say
sah2	way
sahd	sand
sahddf	wander
sahdgklh	sanction
sahdskdh	sandwich
sahg	want
sajad	squad
sajafd	square
sajd	same
sajdd	sauce
sajddad	squeeze
sajlld	sample
sakd1	wake
sakd2	sake
sakg	wait
sakl	sail
saksg	waist
salad	salad
salafh	salary
sald	sale
salds	sales
salg	salt
saljlh	salmon
salk	walk
salkkhg	walking
sall	wall
sasgd	waste
sash	wash
sd	we
sda	sea
sdaf	wear
sdafd1	scare
sdafd2	weave
sdafdd	scared
sdafdh	search
sdafh	scary
sdag	seat
sdaggdf	scatter
sdaghdf	weather
sdah	scan
sdahdal	scandal
sdajdhdd	sequence
sdak	weak
sdakdh	weaken
sdakhdss	weakness
sdal	seal
sdald	scale
sdalgh	wealth
sdalghh	wealthy
sdallh	weapon
sdaslh	season
sdd	see
sddd1	seed
sddd2	weed
sdddkhg	wedding
sddfdg	secret
sddfdgafh	secretary
sddgklh	section
sddglf	sector
sddhafkl	scenario
sddhd	scene
sddhg	scent
sddj	seem
sddjfd	secure
sddjfkgh	security
sddjkhglh	seemingly
sddjlaf	secular
sddk1	week
sddk2	seek
sddkdhd	weekend
sddklh	weekly
sddlhd	second
sddlhdafh	secondary
sdfagdh	scratch
sdfajgld	scramble
sdfdaj	scream
sdfddh	screen
sdfddhkhg	screening
sdfdfal	several
sdfdfd	severe
sdfdfdlh	severely
sdfdh	seven
sdfdhgh	seventh
sdfds	screw
sdffahg	servant
sdffd	serve
sdffkdd	service
sdffkhg	serving
sdfkds	series
sdfklg	script
sdfkljs	serious
sdfkljslh	seriously
sdg1	set
sdg2	wet
sdg3	web
sdggkhg	setting
sdggld	settle
sdggldjdhg	settlement
sdgjdhg	segment
sdhagd	senate
sdhaglf	senator
sdhd	send
sdhddjld	schedule
sdhdjd	scheme
sdhgdhdd	sentence
sdhgkjdhg	sentiment
sdhklf	senior
sdhllaf	scholar
sdhllafshkl	scholarship
sdhlll	school
sdhsagklh	sensation
sdhsd	sense
sdhskgkfd	sensitive
sdhskgkfkgh	sensitivity
sdjkhaf	seminar
sdjllgjfd	sculpture
sdkad	seize
sdkdhdd	science
sdkdhgkfkd	scientific
sdkdhgksg	scientist
sdkfd	weird
sdkgh	weigh
sdkghg	weight
sdlafagd	separate
sdlafagklh	separation
sdlddg	select
sdlddgdd	selected
sdlddgklh	selection
sdldlj	seldom
sdldljd	welcome
sdlf	self
sdlf-dsgddj	self-esteem
sdlfafd	welfare
sdlfd	score
sdll-gdkhg	well-being
sdll-khlsh	well-known
sdll1	well
sdll2	sell
sdlld	scope
sdlldf	seller
sds	sex
sdsg	west
sdsgdfh	western
sdsh	sexy
sdsjal	sexual
sdsjalkgh	sexuality
sdsjallh	sexually
sdssklh	session
sfal	wrap
sfkgd	write
sfkgdf	writer
sfkggdh	written
sfkgkhg	writing
sfksg	wrist
sflhg	wrong
sgadk	stack
sgadkjj	stadium
sgaf	star
sgafd	stare
sgaff	staff
sgafg	start
sgafgdf	starter
sgafgkhg	starting
sgagd1	state
sgagd2	stage
sgagdjdhg	statement
sgagjd	statue
sgagjgd	statute
sgagjs	status
sgagklh	station
sgagklkgh	stability
sgagksgkdal	statistical
sgagksgkds	statistics
sgagld	stable
sgah	stay
sgahd	stand
sgahdafd	standard
sgahdd	stance
sgahdkhg	standing
sgakd	stake
sgakf	stair
sgdadh	steady
sgdadklh	steadily
sgdaj	steam
sgdak	steak
sgdal	steal
sgddf	steer
sgddl1	steel
sgddl2	steep
sgdj	stem
sgdl	step
sgfagdgh	strategy
sgfagdgkd	strategic
sgfahgd	strange
sgfahgdf	stranger
sgfakghg	straight
sgfakghgdh	straighten
sgfakh	strain
sgfas	straw
sgfdaj	stream
sgfdak	streak
sgfddg	street
sgfdgdh	stretch
sgfdhggh	strength
sgfdhgghdh	strengthen
sgfdss	stress
sgfjdgjfal	structural
sgfjdgjfd	structure
sgfjggld	struggle
sgfkdg	strict
sgfkdglh	strictly
sgfkhg	string
sgfkkd	strike
sgfkkkhg	striking
sgfkl	strip
sgflhg	strong
sgflhglh	strongly
sgflkd	stroke
sghld	style
sgjddhg	student
sgjdh	study
sgjdkl	studio
sgjff	stuff
sgjjgld	stumble
sgjlkd	stupid
sgkdk	stick
sgkf	stir
sgkff	stiff
sgkjjlagd	stimulate
sgkjjljs	stimulus
sgkll	still
sgldk	stock
sglfagd	storage
sglfd1	store
sglfd2	stove
sglfh	story
sglfj	storm
sglhd	stone
sgljadh	stomach
sgll	stop
shadd	shade
shadls	shadow
shafd	share
shafdd	shared
shafdhllddf	shareholder
shafk	shark
shafl	sharp
shafllh	sharply
shag	what
shagdfdf	whatever
shajd	shame
shakd1	shake
shakd2	snake
shal	snap
shald1	shape
shald2	whale
shall	shall
shallls	shallow
shd	she
shdag	wheat
shdak	sneak
shdd	shed
shddf	sheer
shddg	sheet
shddl1	wheel
shddl2	sheep
shddldhakf	wheelchair
shdfd	where
shdfdas	whereas
shdfdfdf	wherever
shdghdf	whether
shdh	when
shdhdfdf	whenever
shdlf	shelf
shdlgdf	shelter
shdll	shell
shfjg	shrug
shfkhk	shrink
shfkjl	shrimp
shh1	why
shh2	shy
shhdfljd	syndrome
shjg	shut
shjggld	shuttle
shjgll	symbol
shjgllkd	symbolic
shjlaghh	sympathy
shjlglj	symptom
shkdh	which
shkfg1	shift
shkfg2	shirt
shkg	shit
shkgd	white
shkhd	shine
shkl1	ship
shkl2	whip
shkld	while
shksldf	whisper
shl	who
shld	shoe
shldfdf	whoever
shldk	shock
shlfd1	shore
shlfd2	shove
shlfg	short
shlfg-gdfj	short-term
shlfgagd	shortage
shlfglh	shortly
shlfgs	shorts
shlg	shot
shlj	whom
shljg	shout
shljld	should
shljlddf	shoulder
shll	shop
shlld	whole
shllg	shoot
shllgkhg	shooting
shlllkhg	shopping
shls1	show
shls2	snow
shlsd	whose
shlsdf	shower
shsgdj	system
sjafg	smart
sjall	small
sjd	sue
sjddddd	succeed
sjdddh	sudden
sjdddhlh	suddenly
sjdddss	success
sjdddssfjl	successful
sjdddssfjllh	successfully
sjdh	such
sjdk	suck
sjdll	smell
sjfd	sure
sjfdlh	surely
sjffadd	surface
sjffdf	suffer
sjffdfkhg	suffering
sjffdh	survey
sjffdkllahdd	surveillance
sjffkdkdhg	sufficient
sjffkfal	survival
sjffkfd	survive
sjffkflf	survivor
sjffljhd	surround
sjffljhdkhg	surrounding
sjfgdfh	surgery
sjfgdlh	surgeon
sjflfksd	surprise
sjflfksdd	surprised
sjflfkskhg	surprising
sjflfkskhglh	surprisingly
sjgaf	sugar
sjggdsg	suggest
sjggdsgklh	suggestion
sjggld	subtle
sjgjddg	subject
sjgjfg	suburb
sjgjfgah	suburban
sjgjkg	submit
sjgsdajdhg	subsequent
sjgsgahdd	substance
sjgsgahgkal	substantial
sjgsgahgkallh	substantially
sjgskdh	subsidy
sjh	sun
sjhhh	sunny
sjhlkghg	sunlight
sjj	sum
sjjjafh	summary
sjjjdf	summer
sjjjkg	summit
sjkdkdd	suicide
sjkg	suit
sjkgagld	suitable
sjkgd	suite
sjkld	smile
sjldf	super
sjldffkslf	supervisor
sjldfjafkdg	supermarket
sjldfklf	superior
sjlfdjd	supreme
sjlkd	smoke
sjllgh	smooth
sjlllfg	support
sjlllfgdf	supporter
sjlllfgkfd	supportive
sjlllh	supply
sjlllkdf	supplier
sjlllsd	suppose
sjlllsdd	supposed
sjlllsddlh	supposedly
sjsgakh	sustain
sjsgakhagld	sustainable
sjslddg	suspect
sjsldhd	suspend
sjslkdklh	suspicion
sjslkdkljs	suspicious
skad	size
skdd1	side
skdd2	wide
skddlh	widely
skddsalk	sidewalk
skddslfdad	widespread
skdk	sick
skdls	widow
skf	sir
skfd1	wife
skfd2	wire
skg	sit
skgd	site
skgh1	with
skgh2	sign
skgh3	sigh
skghagjfd	signature
skghal	signal
skghdfas	withdraw
skghdfasal	withdrawal
skghdss	witness
skghg	sight
skghkfkdahdd	significance
skghkfkdahg	significant
skghkfkdahglh	significantly
skghkh	within
skghljg	without
skgjagklh	situation
skglkhg	sibling
skh1	win
skh2	sky
skh3	sin
skhd1	wind
skhd2	wine
skhdd	since
skhdls	window
skhg1	sing
skhg2	wing
skhgdf1	winter
skhgdf2	singer
skhgld	single
skhhdf	winner
skhk	sink
skjjlgahdljslh	simultaneously
skjklaf	similar
skjklafkgh	similarity
skjklaflh	similarly
skjll	skull
skjlld	simple
skjllh	simply
skk	ski
skkfg	skirt
skkh	skin
skkl	skip
skkll	skill
skklldd	skilled
skld1	wild
skld2	wipe
sklddfhdss	wilderness
skldhdd	silence
skldhg	silent
skldlkfd	wildlife
sklfdf	silver
sklk	silk
skll	will
skllh	silly
skllkhg	willing
skllkhghdss	willingness
sks	six
sksd	wise
sksdlj	wisdom
sksgdf	sister
sksgh	sixth
sksh	wish
sl	so
sl-dalldd	so-called
sladd	space
slaf	soar
slafd1	slave
slafd2	spare
slafdfh	slavery
slafk	spark
slahksh	spanish
slaj	slam
slak	soak
slal1	slap
slal2	soap
sldak	speak
sldakdf	speaker
slddd	speed
sldddf	soccer
sldddh	speech
slddfd	sleeve
slddgadjlaf	spectacular
slddgfjj	spectrum
slddjlagd	speculate
slddjlagklh	speculation
slddkal	special
slddkalgh	specialty
slddkalkad	specialize
slddkalksg	specialist
slddkds	species
slddkfh	specify
slddkfkd	specific
slddkfkdallh	specifically
slddl	sleep
sldhd	spend
sldhdkhg	spending
sldk	sock
sldkal	social
sldkallh	socially
sldkdgh	society
sldkjj	sodium
sldll	spell
slfa	sofa
slfah	spray
slfd	word
slfdad	spread
slfdfdkghgh	sovereignty
slffh1	worry
slffh2	sorry
slffkdd	worried
slfg1	sort
slfg2	soft
slfgdh	soften
slfgh	worth
slfglh	softly
slfgsafd	software
slfk	work
slfkdf	worker
slfkdg	soviet
slfkhg	spring
slfkhkld	sprinkle
slfkkhg	working
slfkljg	workout
slfklladd	workplace
slfks	works
slfkshll	workshop
slfld	world
slfldskdd	worldwide
slh1	son
slh2	spy
slhddf	wonder
slhddffjl	wonderful
slhdfd	sphere
slhg	song
sljah	woman
sljd	some
sljddah	someday
sljdghkhg	something
sljdgkjd	sometime
sljdgkjds	sometimes
sljdgldh	somebody
sljdhls	somehow
sljdlhd	someone
sljdshag	somewhat
sljdshdfd	somewhere
sljfdd	source
sljgh	south
sljghdasg	southeast
sljghdfh	southern
sljghsdsg	southwest
sljhd1	sound
sljhd2	wound
sljl1	soul
sljl2	soup
sljld	would
slkdd1	slide
slkdd2	slice
slkfkg	spirit
slkfkgjal	spiritual
slkg	spit
slkgd	spite
slkghg	slight
slkghglh	slightly
slkh	spin
slkhd	spine
slkl1	slip
slkl2	soil
slkll	spill
sllaf	solar
slld1	wood
slld2	sole
sllddh	wooden
slldkdf	soldier
slldlh	solely
sllf	wolf
